time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,PET_hargreaves
2015-12-17 21:00:00,0.0,362.0,75.0999984741211,99000.0,0.0109000001102685,288.6000061035156,4.700000286102295,4.300000190734863,0.0,0.026233913832031643
2015-12-17 22:00:00,0.0,362.0,12.90000057220459,99030.0,0.0109999999403953,288.6000061035156,4.099999904632568,4.0,0.0,0.004506225170710094
2015-12-17 23:00:00,0.0,362.0,0.0,99040.0,0.0109000001102685,288.3000183105469,3.400000095367432,3.700000047683716,0.0,0.0
2015-12-18 00:00:00,0.0,359.3000183105469,0.0,99110.0,0.0109999999403953,288.8000183105469,2.700000047683716,3.5,0.0,0.0
2015-12-18 01:00:00,0.0,359.3000183105469,0.0,99070.0,0.0107999993488192,288.3999938964844,2.200000047683716,3.299999952316284,0.0,0.0
2015-12-18 02:00:00,0.0,359.3000183105469,0.0,99180.0,0.0107999993488192,288.3000183105469,1.7000000476837158,3.200000047683716,0.0,0.0
2015-12-18 03:00:00,0.0,363.5,0.0,99200.0,0.0105999996885657,287.70001220703125,1.100000023841858,3.0,0.0,0.0
2015-12-18 04:00:00,0.0,363.5,0.0,99160.0,0.0106999995186924,287.8999938964844,1.3000000715255735,3.0,0.0,0.0
2015-12-18 05:00:00,0.0,363.5,0.0,99060.0,0.0105999996885657,287.8999938964844,1.5,3.0,0.0,0.0
2015-12-18 06:00:00,0.0,343.6000061035156,0.0,99080.0,0.0105999996885657,287.6000061035156,1.7000000476837158,3.0,0.0,0.0
2015-12-18 07:00:00,0.0,343.6000061035156,0.0,99000.0,0.0103000001981854,287.8999938964844,1.899999976158142,2.700000047683716,0.0,0.0
2015-12-18 08:00:00,0.0,343.6000061035156,0.0,99060.0,0.0100999996066093,287.8000183105469,2.200000047683716,2.400000095367432,0.0,0.0
2015-12-18 09:00:00,0.0,325.70001220703125,0.0,99040.0,0.0099999997764825,287.0,2.400000095367432,2.1000001430511475,0.0,0.0
2015-12-18 10:00:00,0.0,325.70001220703125,0.0,99030.0,0.0095999995246529,286.5,3.1000001430511475,2.0,0.0,0.0
2015-12-18 11:00:00,0.0,325.70001220703125,0.0,99110.0,0.0087000001221895,285.8000183105469,3.700000047683716,2.0,0.0,0.0
2015-12-18 12:00:00,0.0,270.5,0.0,99210.0,0.0081000002101063,285.0,4.300000190734863,1.899999976158142,0.0,0.0
2015-12-18 13:00:00,0.0,270.5,80.4000015258789,99220.0,0.007999999448657,284.0,5.0,1.5,0.0,0.019656104433515887
2015-12-18 14:00:00,0.0,270.5,231.6999969482422,99350.0,0.0075999996624886,283.5,5.800000190734863,1.2000000476837158,0.0,0.056645761826186414
2015-12-18 15:00:00,0.0,266.1000061035156,376.7000122070313,99530.0,0.0060999998822808,283.3999938964844,6.5,0.800000011920929,0.0,0.09209520695922865
2015-12-18 16:00:00,0.0,266.1000061035156,470.7000122070313,99580.0,0.0052999998442828,284.1000061035156,7.0,0.5,0.0,0.11507622414435607
